0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
59.7,d_19220901,9.2,2.8,0.2,0,0,0,31.1,16.2,7.5,3.4,1
67.3,d_19221001,16.1,5.8,0,0,0,0,16.5,9.5,2.6,0.7,0
68,d_19221101,22.2,6.4,0.1,0,0,0,9.8,4,0.6,0,0
63.6,d_19221201,30.8,16.7,1,0.1,0,0,5.6,1.9,0,0,0
58.7,d_19230101,38.9,17.1,3,0.6,0,0,2.4,0.2,0,0,0
46.6,d_19230201,48.8,27.6,6.6,1.7,0,0,4.5,1.3,0,0,0
46.7,d_19230301,52.5,30,3.6,0,0,0,0.7,0,0,0,0
17.8,d_19230401,82.2,53.5,3.1,0,0,0,0,0,0,0,0
28.8,d_19230501,71.1,38,0.3,0,0,0,0.1,0,0,0,0
50.9,d_19230601,45.9,24.7,0,0,0,0,3.3,0.7,0,0,0
44.6,d_19230701,35.3,12.6,0,0,0,0,20.1,9.8,2.1,0.2,0
32.8,d_19230801,64.8,42.5,9.3,3.4,0,0,2.4,0,0,0,0
36.5,d_19230901,62.5,35,0.8,0,0,0,1,0.1,0,0,0
23.2,d_19231001,76.8,57.7,11.6,1.6,0.1,0,0.2,0,0,0,0
17.9,d_19231101,82.1,68.5,28.5,4.1,0.3,0,0,0,0,0,0
14,d_19231201,86,71.8,28.1,6,0.3,0,0,0,0,0,0
14.1,d_19240101,85.9,69.5,29.7,5.6,0.1,0,0,0,0,0,0
26.7,d_19240201,72,50.7,15.5,2.6,0,0,1.4,0,0,0,0
19.6,d_19240301,78.6,60.9,29.9,15.3,5.2,0,1.7,0,0,0,0
52.8,d_19240401,43.4,30,15.7,9.5,5.8,0,3.7,1,0.1,0,0
48.7,d_19240501,43,19.9,8.1,5.9,2.6,0,8.3,2.5,0.3,0,0
52.2,d_19240601,33,14,5.8,1.5,0,0,14.9,5.8,0.6,0.1,0
70.9,d_19240701,14.4,7.1,0.7,0,0,0,14.7,7.8,0.8,0.2,0
19.6,d_19240801,0,0,0,0,0,0,80.4,55.3,30.4,18.3,12.1
30.6,d_19240901,0,0,0,0,0,0,69.5,39.4,18.2,13.1,7.4
60.3,d_19241001,0.3,0,0,0,0,0,39.4,22.8,11.2,6.4,1.3
64,d_19241101,0.7,0,0,0,0,0,35.2,21.3,11.1,6.1,1
70.7,d_19241201,1.6,0.2,0,0,0,0,27.7,15.2,5.5,1.2,0
68.8,d_19250101,18.9,5,0.6,0,0,0,12.2,6.5,0.2,0,0
60.4,d_19250201,20.6,12.5,2.5,0.7,0,0,19.2,6.8,0,0,0
65.5,d_19250301,26.5,17.3,5.4,1,0,0,8,4.4,0,0,0
56.8,d_19250401,36.2,22.7,11.6,5.6,0.5,0,7,3.1,0,0,0
0,d_19250501,100,100,93.1,83.9,65.2,0,0,0,0,0,0
8.4,d_19250601,91.6,86.9,52.3,36.3,17.9,0,0,0,0,0,0
43.3,d_19250701,52.1,35.3,23,15.8,5.5,0,4.6,0.8,0,0,0
28.6,d_19250801,71.3,54.9,27.1,14.7,5.5,0,0.2,0,0,0,0
50.6,d_19250901,46.7,28.9,14.1,7.3,1.4,0,2.6,0.3,0,0,0
59.5,d_19251001,38.9,26.1,14.3,6.6,0.8,0,1.6,0,0,0,0
49.7,d_19251101,49.6,33.7,19.6,12.5,3.6,0,0.6,0,0,0,0
58.1,d_19251201,35.9,25,14.5,7.2,1.9,0,6,0.3,0,0,0
47.1,d_19260101,38.1,24.3,13.4,5.9,1.2,0,14.7,1.8,0,0,0
35.5,d_19260201,19.6,12.7,2.3,0.6,0.1,0,44.9,29.3,8.2,0.5,0
68.6,d_19260301,26.7,12.3,1.7,0.3,0,0,4.8,0.1,0,0,0
44.9,d_19260401,55.1,29.9,13.9,6.2,0.5,0,0,0,0,0,0
70.6,d_19260501,26.9,13.9,5,2.9,0.5,0,2.6,0,0,0,0
33.2,d_19260601,64.8,39.2,7.7,2.7,0,0,1.9,0,0,0,0
58.7,d_19260701,41.3,20.9,4.3,1.6,0.1,0,0.1,0,0,0,0
53.8,d_19260801,18,6.2,0,0,0,0,28.1,7.1,1,0,0
40.9,d_19260901,1.1,0,0,0,0,0,58,43.1,9.1,0.9,0
34.2,d_19261001,0.1,0,0,0,0,0,65.7,48.7,16.2,2.8,0
30.6,d_19261101,0.3,0,0,0,0,0,69,50.9,16,0.8,0
27.7,d_19261201,0,0,0,0,0,0,72.3,52.7,16.8,2.3,0
17.2,d_19270101,0,0,0,0,0,0,82.8,62.7,29,7.6,0
18.1,d_19270201,0,0,0,0,0,0,82,64.9,27.7,4.5,0.1
13.6,d_19270301,0,0,0,0,0,0,86.3,67.2,35.9,14.5,2.2
8.3,d_19270401,0,0,0,0,0,0,91.7,71.1,41.3,14.3,1.9
8,d_19270501,0,0,0,0,0,0,92.1,76.8,41.6,20,2.2
66.4,d_19270601,5.9,2.8,0,0,0,0,27.6,7.5,0,0,0
74.8,d_19270701,5.9,2.8,0,0,0,0,19.3,1.7,0,0,0
28.2,d_19270801,71.8,27.2,4.3,1.8,0,0,0,0,0,0,0
62.8,d_19270901,36.1,10.4,0.8,0.1,0,0,1.1,0,0,0,0
65.3,d_19271001,24.4,3.8,0,0,0,0,10.3,3.7,0,0,0
60.2,d_19271101,16.1,2.6,0,0,0,0,23.7,9.4,0,0,0
71.2,d_19271201,5.6,0.3,0,0,0,0,23.2,7.5,0,0,0
84.6,d_19280101,4.2,0.9,0,0,0,0,11.2,0,0,0,0
81.7,d_19280201,16.2,7.6,0,0,0,0,2.2,0,0,0,0
65.4,d_19280301,13.1,5.8,0,0,0,0,21.6,7.8,0,0,0
56.2,d_19280401,21.5,12.5,0,0,0,0,22.3,6.9,0,0,0
50.4,d_19280501,11.8,8.2,0.5,0,0,0,37.7,19.4,0,0,0
66.9,d_19280601,20.9,0.6,0,0,0,0,12.1,3.8,0.1,0,0
71.6,d_19280701,22.7,8,0.3,0,0,0,5.7,0.7,0,0,0
66.8,d_19280801,2.7,0.2,0,0,0,0,30.5,14.1,1.3,0.2,0
56,d_19280901,9.4,1.8,0,0,0,0,34.5,14.2,2,0.3,0
35.7,d_19281001,0,0,0,0,0,0,64.4,39.8,11.2,4.2,1
45.6,d_19281101,0,0,0,0,0,0,54.4,30.5,4.2,1.6,0
43.7,d_19281201,0,0,0,0,0,0,56.3,30.3,2.4,0.3,0
16.4,d_19290101,0,0,0,0,0,0,83.6,55.7,15.5,4.1,0
1.3,d_19290201,0,0,0,0,0,0,98.8,88.3,43.1,20.2,4.8
3.5,d_19290301,0,0,0,0,0,0,96.5,81.8,41.4,23.2,5.9
10.7,d_19290401,0,0,0,0,0,0,89.3,82.4,70.2,49.9,24.1
24.1,d_19290501,4.5,0.1,0,0,0,0,71.3,57.1,18.4,3.4,0.2
24.2,d_19290601,13.3,8.6,0.1,0,0,0,62.4,41,22.9,8.3,1.6
41,d_19290701,26.1,20.5,12.2,8.2,2.3,0,32.9,20.6,6.9,1.7,0
50.6,d_19290801,36.1,23.1,15.5,10,0.5,0,13.3,4.3,0,0,0
61.1,d_19290901,31.8,18.9,3.3,0.8,0,0,7.1,0.8,0,0,0
38.8,d_19291001,61.2,41.5,14.5,1.2,0,0,0,0,0,0,0
25.1,d_19291101,74.9,58.6,22.8,4.5,0,0,0,0,0,0,0
19,d_19291201,80.9,63.6,28.1,7.6,0.1,0,0,0,0,0,0
3.4,d_19300101,96.6,88,51.7,22,1.7,0,0,0,0,0,0
7.7,d_19300201,92.3,70.8,19.9,3.6,0,0,0,0,0,0,0
3.6,d_19300301,96.4,79.3,31.3,8.3,0.2,0,0,0,0,0,0
2.3,d_19300401,97.6,87.4,55.1,26.6,1.4,0,0,0,0,0,0
29.8,d_19300501,70,50,18.1,2.2,0,0,0.2,0,0,0,0
58.8,d_19300601,41.2,14.7,1.1,0.5,0,0,0,0,0,0,0
44.4,d_19300701,55.6,26.4,4.7,1.1,0.2,0,0,0,0,0,0
7.1,d_19300801,93,61.4,23.9,11.3,0.9,0,0,0,0,0,0
13,d_19300901,87.1,56.5,12.5,7.1,1.6,0,0,0,0,0,0
16.7,d_19301001,83.3,51.2,10.1,5.1,0.8,0,0,0,0,0,0
8.9,d_19301101,91.1,65.8,19.6,10.5,4,0,0,0,0,0,0
6.9,d_19301201,93.1,68.5,25.4,14.7,7.4,0,0,0,0,0,0
8.8,d_19310101,91.2,68.3,24,15.8,4.1,0,0,0,0,0,0
8.1,d_19310201,91.9,82.8,40.8,24.1,13.5,0,0,0,0,0,0
0,d_19310301,99.9,99.9,91.4,71.8,21.7,0,0,0,0,0,0
0,d_19310401,99.9,99.9,96.5,86.6,54.7,0,0,0,0,0,0
0.8,d_19310501,99.2,97.1,89.3,73.6,37.7,0,0,0,0,0,0
4.1,d_19310601,96,86.1,68.9,55.8,25,0,0,0,0,0,0
0.2,d_19310701,99.7,95.3,83.4,78.2,60.2,0,0,0,0,0,0
0.2,d_19310801,99.7,93.9,82,73.7,53.4,0,0,0,0,0,0
15.8,d_19310901,84.2,74.2,29.7,7.1,0.5,0,0,0,0,0,0
32.4,d_19311001,67.1,42.4,6.4,0.4,0,0,0.4,0,0,0,0
70.6,d_19311101,16.6,4.9,0,0,0,0,12.8,4.3,0,0,0
72.3,d_19311201,16,4.2,0,0,0,0,11.8,4.1,0,0,0
58.8,d_19320101,0.8,0,0,0,0,0,40.4,17.1,3.1,0,0
25.5,d_19320201,0,0,0,0,0,0,74.4,51.7,17.3,7.2,0.1
27.6,d_19320301,4.3,0,0,0,0,0,68.1,35.6,1.7,0,0
24.2,d_19320401,0.2,0,0,0,0,0,75.6,55.4,13.6,1.4,0
22.4,d_19320501,0.1,0,0,0,0,0,77.5,65.5,25.4,5.6,0.3
58.1,d_19320601,13.8,7.3,0.2,0,0,0,28.1,12.3,1.9,0.3,0
55.5,d_19320701,32.6,16.3,2.4,0,0,0,11.9,6.4,0.3,0,0
23.9,d_19320801,71.9,53.4,21.1,8.2,2,0,4.2,2.1,0,0,0
10.9,d_19320901,87,76.9,47.3,29,14,0,2,0,0,0,0
6.6,d_19321001,93.5,89.1,70.3,49.3,18.3,0,0,0,0,0,0
5.5,d_19321101,94.4,89.4,71.7,49.5,18.5,0,0,0,0,0,0
7.7,d_19321201,92.1,82.2,48.3,25.1,5.7,0,0.2,0,0,0,0
13.8,d_19330101,85.8,69.9,30.4,10,0,0,0.3,0,0,0,0
15.9,d_19330201,84,67.7,25.3,5.6,0,0,0,0,0,0,0
27.7,d_19330301,72.2,42.4,1.1,0,0,0,0.1,0,0,0,0
41,d_19330401,58.6,22.8,0.6,0,0,0,0.3,0,0,0,0
48.1,d_19330501,38.2,23.7,8.5,3.1,0,0,13.6,3.1,0,0,0
53.1,d_19330601,28.8,12.8,0.5,0,0,0,18,14.9,6.2,1.4,0
52.1,d_19330701,29.9,13.9,3.9,0.9,0,0,17.9,9.5,1.4,0,0
22.7,d_19330801,61.9,52.3,30.1,14.6,5.2,0,15.3,6.5,0.1,0,0
20.7,d_19330901,68.8,58.7,36.5,17,5.6,0,10.5,2.7,0.1,0,0
25,d_19331001,66.6,57.1,33.5,12,1.9,0,8.5,1.7,0,0,0
25.2,d_19331101,72.2,63.5,46,29.6,6.6,0,2.7,0.5,0,0,0
22.9,d_19331201,76.5,65.5,45.2,15.7,3.1,0,0.6,0,0,0,0
21.1,d_19340101,78.6,69.8,49.5,27.8,5.8,0,0.2,0,0,0,0
0.3,d_19340201,99.7,97.1,81.2,64.5,31.6,0,0,0,0,0,0
1.4,d_19340301,98.6,92.5,66.7,46.8,17.8,0,0,0,0,0,0
0.4,d_19340401,99.7,96.3,71,52.4,15,0,0,0,0,0,0
2.6,d_19340501,97.4,87.6,73.6,64.6,31.7,0,0,0,0,0,0
0.3,d_19340601,99.8,95.7,61.5,47.2,33.6,0,0,0,0,0,0
0,d_19340701,100,100,92.6,75.8,48.4,0,0,0,0,0,0
0,d_19340801,100,98.3,75.4,53.6,30.7,0,0,0,0,0,0
30.7,d_19340901,69.3,51.7,24.4,12.8,2.6,0,0,0,0,0,0
37.6,d_19341001,62.4,46,15.9,8.2,0.1,0,0,0,0,0,0
54.7,d_19341101,18.8,5.8,0,0,0,0,26.4,10,0,0,0
61.5,d_19341201,11.6,0.3,0,0,0,0,26.9,11.4,0,0,0
56.4,d_19350101,0.3,0,0,0,0,0,43.3,25.5,2.3,0,0
29.6,d_19350201,0,0,0,0,0,0,70.3,51.8,25.1,8.3,0
23.7,d_19350301,0,0,0,0,0,0,76.4,51.5,17,1.9,0
4.4,d_19350401,0,0,0,0,0,0,95.5,73.8,29.5,17.1,2.7
5,d_19350501,0,0,0,0,0,0,95,75.6,30.7,16.5,0.9
21.3,d_19350601,0,0,0,0,0,0,78.7,53.3,10.9,1.4,0
16.9,d_19350701,0,0,0,0,0,0,83.1,57.8,23.5,10.5,2.8
44.5,d_19350801,11.6,5.4,0,0,0,0,44,23.5,4.6,0.8,0
60.9,d_19350901,22.6,6.4,0.1,0,0,0,16.5,6.6,0.2,0,0
52.5,d_19351001,32.4,16.1,0.7,0,0,0,15,4.7,0,0,0
56.2,d_19351101,27.2,11.3,0.5,0,0,0,16.5,4.4,0,0,0
55,d_19351201,27.9,9.3,0,0,0,0,17,4.8,0,0,0
61.6,d_19360101,18,6.8,0,0,0,0,20.4,6.2,0.1,0,0
58,d_19360201,3.6,0.6,0,0,0,0,38.4,23.9,2.3,0.2,0
39.1,d_19360301,26.2,9.3,0.4,0,0,0,34.8,21.2,1,0.2,0
50.1,d_19360401,47.7,32.8,2.9,0,0,0,2.1,0.4,0,0,0
40.5,d_19360501,59.3,47.4,30.5,20.4,3.9,0,0.2,0,0,0,0
28.6,d_19360601,71.3,60.1,42.5,30.8,4.9,0,0.1,0,0,0,0
0,d_19360701,100,100,96.2,82.1,52.9,0,0,0,0,0,0
7.3,d_19360801,92.8,82.6,59.9,39.5,9.8,0,0,0,0,0,0
6,d_19360901,94.1,79.8,41.8,18.9,4.3,0,0,0,0,0,0
5.8,d_19361001,94.3,79.3,42.1,19.9,4,0,0,0,0,0,0
1.3,d_19361101,98.8,93.9,66.4,46.8,11.7,0,0,0,0,0,0
3.7,d_19361201,96.3,86.8,56.1,30.6,6.6,0,0,0,0,0,0
33.9,d_19370101,65.1,48,21,11.3,4.3,0,1,0.2,0,0,0
38.1,d_19370201,48.8,38.4,19.3,11.4,5.2,0,13,4.5,0.2,0,0
40.5,d_19370301,45.4,30,12.2,6.9,3.6,0,14.1,7.4,0.5,0,0
48.1,d_19370401,9.3,4.7,1.9,0,0,0,42.5,30.5,11.5,3.9,0.7
54.2,d_19370501,23.4,12.2,0.1,0,0,0,22.4,6.4,1.2,0.3,0
45.3,d_19370601,44.4,25.5,9.4,1.8,0,0,10.2,3.1,0.2,0,0
34.7,d_19370701,64.5,45.5,17.4,6.2,0,0,0.7,0,0,0,0
38,d_19370801,59.8,36.5,12,5,2,0,2.2,0.5,0,0,0
24.4,d_19370901,73.8,61.3,23.2,7.2,0.5,0,1.9,0.4,0,0,0
24.1,d_19371001,75.6,60.7,17.7,4.4,0.4,0,0.3,0,0,0,0
14,d_19371101,85.9,73.9,43.2,18.1,4.9,0,0,0,0,0,0
21.2,d_19371201,78.5,65.5,27.9,8.3,2.4,0,0.2,0,0,0,0
18.3,d_19380101,81.4,63.7,25.8,6.5,0.5,0,0.3,0,0,0,0
35.9,d_19380201,63.8,42.3,9.5,1.2,0,0,0.3,0,0,0,0
66.3,d_19380301,27.1,10.1,0.3,0,0,0,6.6,1.5,0,0,0
53.8,d_19380401,5.5,0,0,0,0,0,40.6,16.2,1.6,0,0
22.7,d_19380501,0.5,0,0,0,0,0,76.7,64,39.2,17.5,0.1
1.4,d_19380601,0,0,0,0,0,0,98.6,87.2,55.1,39.5,18.1
5.3,d_19380701,0,0,0,0,0,0,94.6,77.6,49.1,36.7,16
3.8,d_19380801,0,0,0,0,0,0,96.3,91.6,66.4,47,27.4
2.1,d_19380901,0,0,0,0,0,0,98,94.4,88.9,84.2,64.6
4.7,d_19381001,0,0,0,0,0,0,95.3,91.2,77.5,58.5,27.2
8.5,d_19381101,0,0,0,0,0,0,91.4,85.7,69.4,50.2,23.7
11,d_19381201,0,0,0,0,0,0,89,82.4,60.4,36.4,15.7
7.3,d_19390101,0.1,0,0,0,0,0,92.7,85.4,69.1,46.1,17.2
8,d_19390201,2.2,0.7,0,0,0,0,89.9,83.8,60.2,40.6,15.7
12,d_19390301,2.5,1.1,0,0,0,0,85.5,71.3,37.3,15,3.2
17.9,d_19390401,1.4,0,0,0,0,0,80.6,61.8,29.3,10.9,1.1
42.4,d_19390501,0.6,0.2,0,0,0,0,57.1,37.5,2,0,0
25.8,d_19390601,41.5,31.1,11.7,6.8,1.2,0,32.6,27.7,19.8,14.5,9.3
28.2,d_19390701,44.3,34.9,13.3,6.7,1.6,0,27.5,22.5,13.5,9.8,4.2
34.4,d_19390801,41.7,35.3,20.8,9.2,1.5,0,24,18.3,7,3.5,0
45,d_19390901,41.8,37.9,28.3,20.1,5.7,0,13.2,7.2,2.5,0,0
41,d_19391001,52.6,40.6,31.2,23.4,5.6,0,6.4,4,0,0,0
16.1,d_19391101,82.8,67,40.6,36.8,26.7,0,1.2,0,0,0,0
21.4,d_19391201,76.6,56.1,39.2,34.4,24.8,0,2,0.1,0,0,0
19.9,d_19400101,78,56.3,38.9,34.6,26.1,0,2.1,0.2,0,0,0
24.6,d_19400201,74.4,61.7,36.9,29.2,13.8,0,0.9,0,0,0,0
3.2,d_19400301,96.8,92.5,74.9,58.1,27.1,0,0,0,0,0,0
7.4,d_19400401,92.5,83.2,52.7,30,11.6,0,0,0,0,0,0
2,d_19400501,98,92.5,45.4,27.1,12.4,0,0,0,0,0,0
36.3,d_19400601,50.2,31.7,11.1,3.4,0,0,13.5,3.6,0.4,0,0
30.6,d_19400701,57.4,43,14,4.9,0,0,12,5,0,0,0
30.3,d_19400801,14.7,3.8,0,0,0,0,55.1,38.5,15.4,4.9,2.3
44.1,d_19400901,28.6,19.8,6.5,1.3,0,0,27.3,13.9,3,1.7,0
52.3,d_19401001,25.1,14.3,3.5,0.3,0,0,22.6,10,2.5,1.2,0
48.8,d_19401101,12.4,3.8,0,0,0,0,38.9,19.1,5.4,2.4,0.6
42.4,d_19401201,10.7,4.2,0,0,0,0,46.9,26.9,8.5,2.9,1.3
31.7,d_19410101,11.4,5.1,0,0,0,0,56.8,36.7,11.1,4.5,1.7
36.1,d_19410201,12.7,5.1,0,0,0,0,51.2,33.4,12.7,5,2.2
53.9,d_19410301,28.1,15.1,3,1,0,0,18.1,9.2,1,0.2,0
62.4,d_19410401,18.8,7.7,1.9,0.3,0,0,18.9,8.7,0.1,0,0
56.3,d_19410501,42.1,22,1.9,0.1,0,0,1.8,0,0,0,0
54.9,d_19410601,27.7,17.7,1.4,0,0,0,17.4,4.9,0.2,0,0
62.5,d_19410701,33.9,17.7,6.8,2,0,0,3.6,1.2,0,0,0
25.7,d_19410801,51.7,32.9,12.4,4.7,1.8,0,22.7,13.5,0.9,0,0
47.9,d_19410901,14.9,5.2,0.3,0,0,0,37.1,23.6,11.5,0.7,0
42.8,d_19411001,1.8,0,0,0,0,0,55.4,42.3,21.5,10,0
45.6,d_19411101,1,0,0,0,0,0,53.5,40.4,16.7,4.3,0
37.3,d_19411201,0,0,0,0,0,0,62.7,45,19.4,6.7,0.1
33.8,d_19420101,0,0,0,0,0,0,66.2,44.5,19.2,6.5,0
53.9,d_19420201,0.3,0,0,0,0,0,45.8,36.5,15.3,4.7,0.1
36.7,d_19420301,0.2,0,0,0,0,0,63.2,52,39.9,28.7,11.8
31.8,d_19420401,0,0,0,0,0,0,68.3,58.8,45.4,36.5,19.6
3.5,d_19420501,0,0,0,0,0,0,96.4,88.6,68.2,52,18.6
21.8,d_19420601,3.7,0.6,0,0,0,0,74.5,64.8,39,29.5,15.3
29.3,d_19420701,13.6,7.2,0.3,0,0,0,57.2,41,17.5,8.6,0.6
43.1,d_19420801,11.1,4.4,0,0,0,0,45.7,30.2,8.7,1.9,0
25,d_19420901,3.2,0,0,0,0,0,71.9,54.8,32.6,18.9,6.6
29.3,d_19421001,3.5,0.4,0,0,0,0,67.3,53.3,29.1,15.6,4.7
27.6,d_19421101,0.1,0,0,0,0,0,72.3,56.1,29.9,15.8,4
27.3,d_19421201,0,0,0,0,0,0,72.8,58.2,22.2,10.6,1.1
13.9,d_19430101,0,0,0,0,0,0,86.1,74.4,43.7,20.8,4.6
29,d_19430201,7.2,1.5,0,0,0,0,63.7,40.2,5.6,0,0
34.5,d_19430301,2.8,0.1,0,0,0,0,62.7,35.6,3.9,0,0
53.7,d_19430401,10.3,4.5,0,0,0,0,35.9,15.7,1.8,0,0
28,d_19430501,2.1,0,0,0,0,0,69.9,51.9,18.9,6.6,2.2
41.9,d_19430601,2.5,0,0,0,0,0,55.6,36.3,13.4,5.6,1.7
57.8,d_19430701,2.2,0.3,0,0,0,0,40,26.1,7.9,3.4,1.2
44.6,d_19430801,1.5,0,0,0,0,0,53.9,31.7,11.2,4.8,1.3
59.7,d_19430901,19.8,6.4,0,0,0,0,20.5,9.9,1.9,0.6,0
60,d_19431001,27.6,15.5,1.4,0,0,0,12.3,4.9,0.4,0,0
57.2,d_19431101,23.8,12.1,0.5,0,0,0,19,7,1,0,0
55.4,d_19431201,37.1,21.7,6.7,1.6,0,0,7.5,2.3,0,0,0
59.4,d_19440101,26.8,14.7,3.3,0,0,0,13.8,5.2,0,0,0
57,d_19440201,37,17.7,3.4,0,0,0,6.1,1.7,0,0,0
22,d_19440301,75.9,50.1,8.1,1.5,0,0,2,1,0,0,0
34.2,d_19440401,62.5,39.9,8.4,2,0,0,3.5,1.3,0,0,0
34.5,d_19440501,65.5,45.8,17.7,8.7,0,0,0,0,0,0,0
57.1,d_19440601,10.4,3,0.4,0,0,0,32.6,23,8.8,2.3,0.1
57.3,d_19440701,19,5.5,0.3,0,0,0,23.7,14,1,0.4,0
52.9,d_19440801,25.8,14.5,1.8,0.4,0,0,21.2,11.3,2,0.7,0
64.1,d_19440901,15.3,6.3,0.7,0.1,0,0,20.5,9.8,1.6,0.4,0
48.6,d_19441001,41.9,17.1,2.6,0.4,0,0,9.5,3.5,0.2,0,0
56.6,d_19441101,33.8,17.3,3.3,0.5,0,0,9.6,3.9,0.3,0,0
50.7,d_19441201,43.4,24.4,5.8,1.6,0,0,6,1.9,0.1,0,0
50.8,d_19450101,43.2,26,8.2,3.6,0.3,0,6,2.5,0.5,0,0
61.3,d_19450201,35.1,21.9,6.9,1.9,0,0,3.7,1.7,0,0,0
23.6,d_19450301,76.2,53.4,12.3,3.1,0.3,0,0.2,0,0,0,0
72.6,d_19450401,22.1,9.4,2.4,0.7,0,0,5.3,1.6,0,0,0
83.4,d_19450501,5.4,1.4,0,0,0,0,11.1,0.4,0,0,0
65.4,d_19450601,2.2,1.1,0,0,0,0,32.5,12.7,0,0,0
26.7,d_19450701,1.6,0.5,0,0,0,0,71.7,47.8,11.2,3.2,0
25.2,d_19450801,0,0,0,0,0,0,74.8,50.2,20.1,5.6,0.8
18.1,d_19450901,0,0,0,0,0,0,81.9,50.4,10.6,3.8,0
45.4,d_19451001,0,0,0,0,0,0,54.5,25.6,2.8,0,0
24,d_19451101,0,0,0,0,0,0,76,32,1.2,0,0
26.1,d_19451201,0,0,0,0,0,0,73.9,31.4,0.8,0,0
35.8,d_19460101,0,0,0,0,0,0,64.2,26.9,0.9,0,0
49.5,d_19460201,0.1,0,0,0,0,0,50.4,15.6,1,0,0
64.9,d_19460301,0.1,0,0,0,0,0,35.1,12,0,0,0
69.4,d_19460401,17.3,5.5,0,0,0,0,13.4,2.7,0.1,0,0
53,d_19460501,44.7,28.1,17.8,7,0.6,0,2.3,0.2,0,0,0
52,d_19460601,12.7,3.8,0,0,0,0,35.3,24.6,2.3,0.3,0
47.7,d_19460701,21.7,10.2,0.9,0,0,0,30.7,19.8,0.4,0,0
34.6,d_19460801,65.3,49,17.5,2.3,0,0,0.1,0,0,0,0
57.4,d_19460901,41.2,28,12.1,4.5,0.9,0,1.5,0,0,0,0
53.7,d_19461001,43.1,30.2,20.9,13.7,3.7,0,3.2,0.4,0,0,0
61.7,d_19461101,33.8,25,14.9,8,0.6,0,4.4,0.8,0,0,0
57.2,d_19461201,35.6,26.5,15.6,7.8,1.7,0,7.1,1.8,0,0,0
61.4,d_19470101,21.6,12.8,2.6,0.1,0,0,17,5.9,0.5,0,0
56.7,d_19470201,23.8,15.9,6.1,0.8,0,0,19.4,11,2.1,0,0
25.9,d_19470301,72.5,35.2,13.5,7.8,0.4,0,1.7,0.5,0,0,0
72.2,d_19470401,14.4,6.3,0.3,0,0,0,13.4,4.5,1.4,0.4,0
43.2,d_19470501,0.6,0,0,0,0,0,56.3,23.8,0.6,0,0
57,d_19470601,4.8,0,0,0,0,0,38.3,23.5,5.4,0.5,0
17.1,d_19470701,49.6,32.5,6.1,1.5,0,0,33.2,25,5.8,0.4,0
35.7,d_19470801,39.7,20.6,3,0.8,0,0,24.5,12.2,0,0,0
35.4,d_19470901,40.4,26.3,4.6,1.7,0,0,24.3,11.8,0.1,0,0
39.2,d_19471001,46.3,32.2,5.3,2.7,0,0,14.5,5.3,0,0,0
39.3,d_19471101,37.3,22.9,1.9,0,0,0,23.4,11.8,0,0,0
43.6,d_19471201,31,15.5,1.1,0,0,0,25.5,13.7,0,0,0
39.8,d_19480101,48.9,33.9,13,2.8,0,0,11.3,1.3,0,0,0
41.9,d_19480201,45.7,32.7,9.5,2,0,0,12.3,3.7,0,0,0
48.3,d_19480301,47.3,26.7,6.1,2.7,0.7,0,4.5,0,0,0,0
73.6,d_19480401,23.9,7.9,0.4,0,0,0,2.4,0,0,0,0
20.8,d_19480501,68.3,57.9,34.7,16.1,3.8,0,11,2.4,0,0,0
22.2,d_19480601,76.4,73,51.9,34.3,12.5,0,1.2,0,0,0,0
20.5,d_19480701,78.7,67.1,34.1,16.7,4.5,0,0.8,0,0,0,0
6.8,d_19480801,92.9,86.1,60.7,39.9,20.3,0,0.2,0,0,0,0
2.6,d_19480901,97.5,94.5,77.7,56.3,28.1,0,0,0,0,0,0
2.6,d_19481001,97.3,92.9,80.3,64.9,34,0,0,0,0,0,0
2.4,d_19481101,97.6,89.7,61.5,42.7,23.4,0,0,0,0,0,0
0.8,d_19481201,99.2,94.1,65,40.4,19.7,0,0,0,0,0,0
2.7,d_19490101,97.2,83,50,35.1,14.7,0,0,0,0,0,0
8.3,d_19490201,91.6,72,38.6,23.8,4.7,0,0,0,0,0,0
30.9,d_19490301,69.1,44.8,17.3,5.8,0,0,0,0,0,0,0
12.9,d_19490401,87.1,67.2,23.2,11.3,4.2,0,0,0,0,0,0
12.7,d_19490501,87.3,61.3,14.4,5.8,0.4,0,0,0,0,0,0
67,d_19490601,24.5,10,0,0,0,0,8.5,2.5,0,0,0
38.2,d_19490701,0.1,0,0,0,0,0,61.8,40.3,16.8,4.2,0
58.7,d_19490801,20.3,6.9,0.1,0,0,0,20.9,11.6,0.1,0,0
38.6,d_19490901,49.3,30.1,6.2,0.9,0,0,12.1,2.6,0,0,0
30,d_19491001,61.5,46.8,20.1,7.1,0.2,0,8.6,2.3,0,0,0
25.7,d_19491101,62,49.7,26.2,11.9,0.6,0,12.3,4.2,0,0,0
26,d_19491201,66.3,55.7,31.3,18.3,5.5,0,7.7,2.5,0,0,0
29.3,d_19500101,48.4,33.4,13.7,5.8,0.5,0,22.4,18,5.5,0.9,0
44.3,d_19500201,30.9,16.7,3.4,0.9,0,0,24.7,15.3,2.6,0.6,0
33.6,d_19500301,41.4,22.6,8.5,4,0.1,0,24.9,15.9,3.9,0.1,0
